,fecha,periodo,valor
2131,2027-03-30,20,2628.803939875041
2132,2027-03-30,21,2708.965655912183
2133,2027-03-30,22,2595.189844041495
2134,2027-03-30,23,2594.144677739712
2135,2027-03-30,24,2513.657222659156
2136,2027-03-31,1,2410.816153564241
2137,2027-03-31,2,2336.697234338238
2138,2027-03-31,3,2276.702478832516
2139,2027-03-31,4,2208.858477925514
2140,2027-03-31,5,2138.980910045033
2141,2027-03-31,6,2064.40851458051
2142,2027-03-31,7,1926.528291530366
2143,2027-03-31,8,1918.5660312739028
2144,2027-03-31,9,1894.183074657418
2145,2027-03-31,10,1889.9640381545692
2146,2027-03-31,11,1923.3439112474002
2147,2027-03-31,12,1983.728616465567
2148,2027-03-31,13,2039.146636997584
2149,2027-03-31,14,2179.552503898831
2150,2027-03-31,15,2318.717582168209
2151,2027-03-31,16,2333.368867950147
2152,2027-03-31,17,2341.151880845786
2153,2027-03-31,18,2296.280607939473
2154,2027-03-31,19,2570.151877383586
2155,2027-03-31,20,2639.867707829505
2156,2027-03-31,21,2694.450753808801
2157,2027-03-31,22,2577.394839262705
2158,2027-03-31,23,2578.529192705142
2159,2027-03-31,24,2498.278989976475
2160,2027-04-01,1,2493.141747761431
2161,2027-04-01,2,2414.231098057855
2162,2027-04-01,3,2352.771560975075
2163,2027-04-01,4,2293.428456530723
2164,2027-04-01,5,2233.484995984308
2165,2027-04-01,6,2154.254845834175
2166,2027-04-01,7,2021.894870370558
2167,2027-04-01,8,2017.96792353528
2168,2027-04-01,9,1991.27907966041
2169,2027-04-01,10,2032.6633674743248
2170,2027-04-01,11,2068.984820999818
2171,2027-04-01,12,2137.780475174723
2172,2027-04-01,13,2192.573852960861
2173,2027-04-01,14,2292.514980903557
2174,2027-04-01,15,2403.501922382069
2175,2027-04-01,16,2409.378887021161
2176,2027-04-01,17,2398.158760898833
2177,2027-04-01,18,2338.358981631654
2178,2027-04-01,19,2627.707777009403
2179,2027-04-01,20,2693.953875402885
2180,2027-04-01,21,2768.356973213593
2181,2027-04-01,22,2650.587217871605
2182,2027-04-01,23,2656.881939527718
2183,2027-04-01,24,2580.514419557352
2184,2027-04-02,1,2482.378615634637
2185,2027-04-02,2,2406.4886480134783
2186,2027-04-02,3,2338.946280516254
2187,2027-04-02,4,2277.968458167371
2188,2027-04-02,5,2221.516572074587
2189,2027-04-02,6,2141.545794155717
2190,2027-04-02,7,2009.260978548517
2191,2027-04-02,8,2004.110200216134
2192,2027-04-02,9,1984.4517139478298
2193,2027-04-02,10,2021.0499424596292
2194,2027-04-02,11,2066.383319283175
2195,2027-04-02,12,2132.845252129115
2196,2027-04-02,13,2187.869271821438
2197,2027-04-02,14,2286.969972527647
2198,2027-04-02,15,2403.311363840628
2199,2027-04-02,16,2421.66226730126
2200,2027-04-02,17,2396.637923129256
2201,2027-04-02,18,2334.86502580665
2202,2027-04-02,19,2606.466971197682
2203,2027-04-02,20,2677.4073950588163
2204,2027-04-02,21,2757.1422349687978
2205,2027-04-02,22,2640.0560040632663
2206,2027-04-02,23,2639.148361917308
2207,2027-04-02,24,2575.0133269112703
2208,2027-04-03,1,2493.722852333336
2209,2027-04-03,2,2408.730927968152
2210,2027-04-03,3,2343.645588845696
2211,2027-04-03,4,2278.883322557323
2212,2027-04-03,5,2226.084039039455
2213,2027-04-03,6,2162.642666122661
2214,2027-04-03,7,2054.891427137257
2215,2027-04-03,8,2039.713718797896
2216,2027-04-03,9,2025.943166878562
2217,2027-04-03,10,2051.2688640704628
2218,2027-04-03,11,2086.4880810622462
2219,2027-04-03,12,2139.1910388220967
2220,2027-04-03,13,2160.419521656935
2221,2027-04-03,14,2223.925336035916
2222,2027-04-03,15,2303.060697707333
2223,2027-04-03,16,2321.432153836106
2224,2027-04-03,17,2343.548055793136
2225,2027-04-03,18,2329.826494879058
2226,2027-04-03,19,2622.608094653359
2227,2027-04-03,20,2661.105723898266
2228,2027-04-03,21,2699.224106855471
2229,2027-04-03,22,2554.249608219659
2230,2027-04-03,23,2569.937082089138
2231,2027-04-03,24,2541.458401137549
2232,2027-04-04,1,2486.47225058366
2233,2027-04-04,2,2412.195736283671
2234,2027-04-04,3,2346.21641349231
2235,2027-04-04,4,2286.491143325521
2236,2027-04-04,5,2227.128443436246
2237,2027-04-04,6,2150.246007093445
2238,2027-04-04,7,2016.3430181854742
2239,2027-04-04,8,1974.5155421671311
2240,2027-04-04,9,1931.451902482076
2241,2027-04-04,10,1927.7785469043301
2242,2027-04-04,11,1947.769288936539
2243,2027-04-04,12,2019.81260732234
2244,2027-04-04,13,2095.830014653965
2245,2027-04-04,14,2157.678969659736
2246,2027-04-04,15,2240.4077070892663
2247,2027-04-04,16,2259.079019475938
2248,2027-04-04,17,2259.381744377434
2249,2027-04-04,18,2231.601428831183
2250,2027-04-04,19,2557.479785108139
2251,2027-04-04,20,2606.754966062848
2252,2027-04-04,21,2676.774845468628
2253,2027-04-04,22,2576.544931159578
2254,2027-04-04,23,2588.815741120034
2255,2027-04-04,24,2532.931747553173
2256,2027-04-05,1,2459.181616274833
2257,2027-04-05,2,2380.5998729882213
2258,2027-04-05,3,2309.358438026483
2259,2027-04-05,4,2244.349643071074
2260,2027-04-05,5,2181.823997876369
2261,2027-04-05,6,2090.242795491517
2262,2027-04-05,7,1975.703057960602
2263,2027-04-05,8,2006.886945139321
2264,2027-04-05,9,2054.439601067791
2265,2027-04-05,10,2106.508358954825
2266,2027-04-05,11,2162.3609317551573
2267,2027-04-05,12,2230.0163753707398
2268,2027-04-05,13,2271.035685368318
2269,2027-04-05,14,2396.33296330757
2270,2027-04-05,15,2491.525032668335
2271,2027-04-05,16,2521.077089592494
2272,2027-04-05,17,2481.828690760291
2273,2027-04-05,18,2388.235729022461
2274,2027-04-05,19,2650.534632008362
2275,2027-04-05,20,2730.950762427289
2276,2027-04-05,21,2798.535139321783
2277,2027-04-05,22,2687.868934988634
2278,2027-04-05,23,2678.4279983020688
2279,2027-04-05,24,2590.951249704366
2280,2027-04-06,1,2503.420455447223
2281,2027-04-06,2,2421.150760025708
2282,2027-04-06,3,2345.655697380347
2283,2027-04-06,4,2281.7938410476763
2284,2027-04-06,5,2220.134164412648
2285,2027-04-06,6,2116.3106358249
2286,2027-04-06,7,1982.361069721863
2287,2027-04-06,8,2013.3046193964449
2288,2027-04-06,9,2037.332585723129
2289,2027-04-06,10,2088.225820781286
2290,2027-04-06,11,2132.700031907011
2291,2027-04-06,12,2202.162359847841
2292,2027-04-06,13,2238.9043156106222
2293,2027-04-06,14,2374.794021290826
2294,2027-04-06,15,2484.504953009378
2295,2027-04-06,16,2526.242363376252
2296,2027-04-06,17,2495.318859678606
2297,2027-04-06,18,2387.995885975426
2298,2027-04-06,19,2656.5005322298503
2299,2027-04-06,20,2733.151225223654
2300,2027-04-06,21,2804.030700262778
2301,2027-04-06,22,2673.9289984913903
2302,2027-04-06,23,2669.84256417834
2303,2027-04-06,24,2592.286871281986
2304,2027-04-07,1,2496.171936732679
2305,2027-04-07,2,2415.3635221018103
2306,2027-04-07,3,2341.384012780809
2307,2027-04-07,4,2272.917368613605
2308,2027-04-07,5,2209.574048179117
2309,2027-04-07,6,2118.231559112641
2310,2027-04-07,7,1981.36186132394
2311,2027-04-07,8,2006.2250078048069
2312,2027-04-07,9,2034.9030674554092
2313,2027-04-07,10,2081.871572246099
2314,2027-04-07,11,2129.713865502091
2315,2027-04-07,12,2192.753066893874
2316,2027-04-07,13,2234.785232913685
2317,2027-04-07,14,2366.674176466354
2318,2027-04-07,15,2479.64225508284
2319,2027-04-07,16,2515.57548581527
2320,2027-04-07,17,2472.076997072743
2321,2027-04-07,18,2389.322980642268
2322,2027-04-07,19,2653.951268984069
2323,2027-04-07,20,2726.924095353705
2324,2027-04-07,21,2780.209590780468
2325,2027-04-07,22,2662.8213197573
2326,2027-04-07,23,2661.245656560933
2327,2027-04-07,24,2585.418777498995
2328,2027-04-08,1,2493.141747761431
2329,2027-04-08,2,2414.231098057855
2330,2027-04-08,3,2352.771560975075
2331,2027-04-08,4,2293.428456530723
2332,2027-04-08,5,2233.484995984308
2333,2027-04-08,6,2154.254845834175
2334,2027-04-08,7,2021.894870370558
2335,2027-04-08,8,2017.96792353528
2336,2027-04-08,9,1991.27907966041
2337,2027-04-08,10,2032.6633674743248
2338,2027-04-08,11,2068.984820999818
2339,2027-04-08,12,2137.780475174723
2340,2027-04-08,13,2192.573852960861
2341,2027-04-08,14,2292.514980903557
2342,2027-04-08,15,2403.501922382069
2343,2027-04-08,16,2409.378887021161
2344,2027-04-08,17,2398.158760898833
2345,2027-04-08,18,2338.358981631654
2346,2027-04-08,19,2627.707777009403
2347,2027-04-08,20,2693.953875402885
2348,2027-04-08,21,2768.356973213593
2349,2027-04-08,22,2650.587217871605
2350,2027-04-08,23,2656.881939527718
2351,2027-04-08,24,2580.514419557352
2352,2027-04-09,1,2482.378615634637
2353,2027-04-09,2,2406.4886480134783
2354,2027-04-09,3,2338.946280516254
2355,2027-04-09,4,2277.968458167371
2356,2027-04-09,5,2221.516572074587
2357,2027-04-09,6,2141.545794155717
2358,2027-04-09,7,2009.260978548517
2359,2027-04-09,8,2004.110200216134
2360,2027-04-09,9,1984.4517139478298
2361,2027-04-09,10,2021.0499424596292
2362,2027-04-09,11,2066.383319283175
2363,2027-04-09,12,2132.845252129115
2364,2027-04-09,13,2187.869271821438
2365,2027-04-09,14,2286.969972527647
2366,2027-04-09,15,2403.311363840628
2367,2027-04-09,16,2421.66226730126
2368,2027-04-09,17,2396.637923129256
2369,2027-04-09,18,2334.86502580665
2370,2027-04-09,19,2606.466971197682
2371,2027-04-09,20,2677.4073950588163
2372,2027-04-09,21,2757.1422349687978
2373,2027-04-09,22,2640.0560040632663
2374,2027-04-09,23,2639.148361917308
2375,2027-04-09,24,2575.0133269112703
2376,2027-04-10,1,2493.722852333336
2377,2027-04-10,2,2408.730927968152
2378,2027-04-10,3,2343.645588845696
2379,2027-04-10,4,2278.883322557323
2380,2027-04-10,5,2226.084039039455
2381,2027-04-10,6,2162.642666122661
2382,2027-04-10,7,2054.891427137257
2383,2027-04-10,8,2039.713718797896
2384,2027-04-10,9,2025.943166878562
2385,2027-04-10,10,2051.2688640704628
2386,2027-04-10,11,2086.4880810622462
2387,2027-04-10,12,2139.1910388220967
2388,2027-04-10,13,2160.419521656935
2389,2027-04-10,14,2223.925336035916
2390,2027-04-10,15,2303.060697707333
2391,2027-04-10,16,2321.432153836106
2392,2027-04-10,17,2343.548055793136
2393,2027-04-10,18,2329.826494879058
2394,2027-04-10,19,2622.608094653359
2395,2027-04-10,20,2661.105723898266
2396,2027-04-10,21,2699.224106855471
2397,2027-04-10,22,2554.249608219659
2398,2027-04-10,23,2569.937082089138
2399,2027-04-10,24,2541.458401137549
2400,2027-04-11,1,2486.47225058366
2401,2027-04-11,2,2412.195736283671
2402,2027-04-11,3,2346.21641349231
2403,2027-04-11,4,2286.491143325521
2404,2027-04-11,5,2227.128443436246
2405,2027-04-11,6,2150.246007093445
2406,2027-04-11,7,2016.3430181854742
2407,2027-04-11,8,1974.5155421671311
2408,2027-04-11,9,1931.451902482076
2409,2027-04-11,10,1927.7785469043301
2410,2027-04-11,11,1947.769288936539
2411,2027-04-11,12,2019.81260732234
2412,2027-04-11,13,2095.830014653965
2413,2027-04-11,14,2157.678969659736
2414,2027-04-11,15,2240.4077070892663
2415,2027-04-11,16,2259.079019475938
2416,2027-04-11,17,2259.381744377434
2417,2027-04-11,18,2231.601428831183
2418,2027-04-11,19,2557.479785108139
2419,2027-04-11,20,2606.754966062848
2420,2027-04-11,21,2676.774845468628
2421,2027-04-11,22,2576.544931159578
2422,2027-04-11,23,2588.815741120034
2423,2027-04-11,24,2532.931747553173
2424,2027-04-12,1,2459.181616274833
2425,2027-04-12,2,2380.5998729882213
2426,2027-04-12,3,2309.358438026483
2427,2027-04-12,4,2244.349643071074
2428,2027-04-12,5,2181.823997876369
2429,2027-04-12,6,2090.242795491517
2430,2027-04-12,7,1975.703057960602
2431,2027-04-12,8,2006.886945139321
2432,2027-04-12,9,2054.439601067791
2433,2027-04-12,10,2106.508358954825
2434,2027-04-12,11,2162.3609317551573
2435,2027-04-12,12,2230.0163753707398
2436,2027-04-12,13,2271.035685368318
2437,2027-04-12,14,2396.33296330757
2438,2027-04-12,15,2491.525032668335
2439,2027-04-12,16,2521.077089592494
2440,2027-04-12,17,2481.828690760291
2441,2027-04-12,18,2388.235729022461
2442,2027-04-12,19,2650.534632008362
2443,2027-04-12,20,2730.950762427289
2444,2027-04-12,21,2798.535139321783
2445,2027-04-12,22,2687.868934988634
2446,2027-04-12,23,2678.4279983020688
2447,2027-04-12,24,2590.951249704366
2448,2027-04-13,1,2503.420455447223
2449,2027-04-13,2,2421.150760025708
2450,2027-04-13,3,2345.655697380347
2451,2027-04-13,4,2281.7938410476763
2452,2027-04-13,5,2220.134164412648
2453,2027-04-13,6,2116.3106358249
2454,2027-04-13,7,1982.361069721863
2455,2027-04-13,8,2013.3046193964449
2456,2027-04-13,9,2037.332585723129
2457,2027-04-13,10,2088.225820781286
2458,2027-04-13,11,2132.700031907011
2459,2027-04-13,12,2202.162359847841
2460,2027-04-13,13,2238.9043156106222
2461,2027-04-13,14,2374.794021290826
2462,2027-04-13,15,2484.504953009378
2463,2027-04-13,16,2526.242363376252
2464,2027-04-13,17,2495.318859678606
2465,2027-04-13,18,2387.995885975426
2466,2027-04-13,19,2656.5005322298503
2467,2027-04-13,20,2733.151225223654
2468,2027-04-13,21,2804.030700262778
2469,2027-04-13,22,2673.9289984913903
2470,2027-04-13,23,2669.84256417834
2471,2027-04-13,24,2592.286871281986
2472,2027-04-14,1,2496.171936732679
2473,2027-04-14,2,2415.3635221018103
2474,2027-04-14,3,2341.384012780809
2475,2027-04-14,4,2272.917368613605
2476,2027-04-14,5,2209.574048179117
2477,2027-04-14,6,2118.231559112641
2478,2027-04-14,7,1981.36186132394
2479,2027-04-14,8,2006.2250078048069
2480,2027-04-14,9,2034.9030674554092
2481,2027-04-14,10,2081.871572246099
2482,2027-04-14,11,2129.713865502091
2483,2027-04-14,12,2192.753066893874
2484,2027-04-14,13,2234.785232913685
2485,2027-04-14,14,2366.674176466354
2486,2027-04-14,15,2479.64225508284
2487,2027-04-14,16,2515.57548581527
2488,2027-04-14,17,2472.076997072743
2489,2027-04-14,18,2389.322980642268
2490,2027-04-14,19,2653.951268984069
2491,2027-04-14,20,2726.924095353705
2492,2027-04-14,21,2780.209590780468
2493,2027-04-14,22,2662.8213197573
2494,2027-04-14,23,2661.245656560933
2495,2027-04-14,24,2585.418777498995
2496,2027-04-15,1,2493.141747761431
2497,2027-04-15,2,2414.231098057855
2498,2027-04-15,3,2352.771560975075
2499,2027-04-15,4,2293.428456530723
2500,2027-04-15,5,2233.484995984308
2501,2027-04-15,6,2154.254845834175
2502,2027-04-15,7,2021.894870370558
2503,2027-04-15,8,2017.96792353528
2504,2027-04-15,9,1991.27907966041
2505,2027-04-15,10,2032.6633674743248
2506,2027-04-15,11,2068.984820999818
2507,2027-04-15,12,2137.780475174723
2508,2027-04-15,13,2192.573852960861
2509,2027-04-15,14,2292.514980903557
2510,2027-04-15,15,2403.501922382069
2511,2027-04-15,16,2409.378887021161
2512,2027-04-15,17,2398.158760898833
2513,2027-04-15,18,2338.358981631654
2514,2027-04-15,19,2627.707777009403
2515,2027-04-15,20,2693.953875402885
2516,2027-04-15,21,2768.356973213593
2517,2027-04-15,22,2650.587217871605
2518,2027-04-15,23,2656.881939527718
2519,2027-04-15,24,2580.514419557352
2520,2027-04-16,1,2482.378615634637
2521,2027-04-16,2,2406.4886480134783
2522,2027-04-16,3,2338.946280516254
2523,2027-04-16,4,2277.968458167371
2524,2027-04-16,5,2221.516572074587
2525,2027-04-16,6,2141.545794155717
2526,2027-04-16,7,2009.260978548517
2527,2027-04-16,8,2004.110200216134
2528,2027-04-16,9,1984.4517139478298
2529,2027-04-16,10,2021.0499424596292
2530,2027-04-16,11,2066.383319283175
2531,2027-04-16,12,2132.845252129115
2532,2027-04-16,13,2187.869271821438
2533,2027-04-16,14,2286.969972527647
2534,2027-04-16,15,2403.311363840628
2535,2027-04-16,16,2421.66226730126
2536,2027-04-16,17,2396.637923129256
2537,2027-04-16,18,2334.86502580665
2538,2027-04-16,19,2606.466971197682
2539,2027-04-16,20,2677.4073950588163
2540,2027-04-16,21,2757.1422349687978
2541,2027-04-16,22,2640.0560040632663
2542,2027-04-16,23,2639.148361917308
2543,2027-04-16,24,2575.0133269112703
2544,2027-04-17,1,2493.722852333336
2545,2027-04-17,2,2408.730927968152
2546,2027-04-17,3,2343.645588845696
2547,2027-04-17,4,2278.883322557323
2548,2027-04-17,5,2226.084039039455
2549,2027-04-17,6,2162.642666122661
2550,2027-04-17,7,2054.891427137257
2551,2027-04-17,8,2039.713718797896
2552,2027-04-17,9,2025.943166878562
2553,2027-04-17,10,2051.2688640704628
2554,2027-04-17,11,2086.4880810622462
2555,2027-04-17,12,2139.1910388220967
2556,2027-04-17,13,2160.419521656935
2557,2027-04-17,14,2223.925336035916
2558,2027-04-17,15,2303.060697707333
2559,2027-04-17,16,2321.432153836106
2560,2027-04-17,17,2343.548055793136
2561,2027-04-17,18,2329.826494879058
2562,2027-04-17,19,2622.608094653359
2563,2027-04-17,20,2661.105723898266
2564,2027-04-17,21,2699.224106855471
2565,2027-04-17,22,2554.249608219659
2566,2027-04-17,23,2569.937082089138
2567,2027-04-17,24,2541.458401137549
2568,2027-04-18,1,2486.47225058366
2569,2027-04-18,2,2412.195736283671
2570,2027-04-18,3,2346.21641349231
2571,2027-04-18,4,2286.491143325521
2572,2027-04-18,5,2227.128443436246
2573,2027-04-18,6,2150.246007093445
2574,2027-04-18,7,2016.3430181854742
2575,2027-04-18,8,1974.5155421671311
2576,2027-04-18,9,1931.451902482076
2577,2027-04-18,10,1927.7785469043301
2578,2027-04-18,11,1947.769288936539
2579,2027-04-18,12,2019.81260732234
2580,2027-04-18,13,2095.830014653965
2581,2027-04-18,14,2157.678969659736
2582,2027-04-18,15,2240.4077070892663
2583,2027-04-18,16,2259.079019475938
2584,2027-04-18,17,2259.381744377434
2585,2027-04-18,18,2231.601428831183
2586,2027-04-18,19,2557.479785108139
2587,2027-04-18,20,2606.754966062848
2588,2027-04-18,21,2676.774845468628
2589,2027-04-18,22,2576.544931159578
2590,2027-04-18,23,2588.815741120034
2591,2027-04-18,24,2532.931747553173
2592,2027-04-19,1,2459.181616274833
2593,2027-04-19,2,2380.5998729882213
2594,2027-04-19,3,2309.358438026483
2595,2027-04-19,4,2244.349643071074
2596,2027-04-19,5,2181.823997876369
2597,2027-04-19,6,2090.242795491517
2598,2027-04-19,7,1975.703057960602
2599,2027-04-19,8,2006.886945139321
2600,2027-04-19,9,2054.439601067791
2601,2027-04-19,10,2106.508358954825
2602,2027-04-19,11,2162.3609317551573
2603,2027-04-19,12,2230.0163753707398
2604,2027-04-19,13,2271.035685368318
2605,2027-04-19,14,2396.33296330757
2606,2027-04-19,15,2491.525032668335
2607,2027-04-19,16,2521.077089592494
2608,2027-04-19,17,2481.828690760291
2609,2027-04-19,18,2388.235729022461
2610,2027-04-19,19,2650.534632008362
2611,2027-04-19,20,2730.950762427289
2612,2027-04-19,21,2798.535139321783
2613,2027-04-19,22,2687.868934988634
2614,2027-04-19,23,2678.4279983020688
2615,2027-04-19,24,2590.951249704366
2616,2027-04-20,1,2503.420455447223
2617,2027-04-20,2,2421.150760025708
2618,2027-04-20,3,2345.655697380347
2619,2027-04-20,4,2281.7938410476763
2620,2027-04-20,5,2220.134164412648
2621,2027-04-20,6,2116.3106358249
2622,2027-04-20,7,1982.361069721863
2623,2027-04-20,8,2013.3046193964449
2624,2027-04-20,9,2037.332585723129
2625,2027-04-20,10,2088.225820781286
2626,2027-04-20,11,2132.700031907011
2627,2027-04-20,12,2202.162359847841
2628,2027-04-20,13,2238.9043156106222
2629,2027-04-20,14,2374.794021290826
2630,2027-04-20,15,2484.504953009378
2631,2027-04-20,16,2526.242363376252
2632,2027-04-20,17,2495.318859678606
2633,2027-04-20,18,2387.995885975426
2634,2027-04-20,19,2656.5005322298503
2635,2027-04-20,20,2733.151225223654
2636,2027-04-20,21,2804.030700262778
2637,2027-04-20,22,2673.9289984913903
2638,2027-04-20,23,2669.84256417834
2639,2027-04-20,24,2592.286871281986
2640,2027-04-21,1,2496.171936732679
2641,2027-04-21,2,2415.3635221018103
2642,2027-04-21,3,2341.384012780809
2643,2027-04-21,4,2272.917368613605
2644,2027-04-21,5,2209.574048179117
2645,2027-04-21,6,2118.231559112641
2646,2027-04-21,7,1981.36186132394
2647,2027-04-21,8,2006.2250078048069
2648,2027-04-21,9,2034.9030674554092
2649,2027-04-21,10,2081.871572246099
2650,2027-04-21,11,2129.713865502091
2651,2027-04-21,12,2192.753066893874
2652,2027-04-21,13,2234.785232913685
2653,2027-04-21,14,2366.674176466354
2654,2027-04-21,15,2479.64225508284
2655,2027-04-21,16,2515.57548581527
2656,2027-04-21,17,2472.076997072743
2657,2027-04-21,18,2389.322980642268
2658,2027-04-21,19,2653.951268984069
2659,2027-04-21,20,2726.924095353705
2660,2027-04-21,21,2780.209590780468
2661,2027-04-21,22,2662.8213197573
2662,2027-04-21,23,2661.245656560933
2663,2027-04-21,24,2585.418777498995
2664,2027-04-22,1,2493.141747761431
2665,2027-04-22,2,2414.231098057855
2666,2027-04-22,3,2352.771560975075
2667,2027-04-22,4,2293.428456530723
2668,2027-04-22,5,2233.484995984308
2669,2027-04-22,6,2154.254845834175
2670,2027-04-22,7,2021.894870370558
2671,2027-04-22,8,2017.96792353528
2672,2027-04-22,9,1991.27907966041
2673,2027-04-22,10,2032.6633674743248
2674,2027-04-22,11,2068.984820999818
2675,2027-04-22,12,2137.780475174723
2676,2027-04-22,13,2192.573852960861
2677,2027-04-22,14,2292.514980903557
2678,2027-04-22,15,2403.501922382069
2679,2027-04-22,16,2409.378887021161
2680,2027-04-22,17,2398.158760898833
2681,2027-04-22,18,2338.358981631654
2682,2027-04-22,19,2627.707777009403
2683,2027-04-22,20,2693.953875402885
2684,2027-04-22,21,2768.356973213593
2685,2027-04-22,22,2650.587217871605
2686,2027-04-22,23,2656.881939527718
2687,2027-04-22,24,2580.514419557352
2688,2027-04-23,1,2482.378615634637
2689,2027-04-23,2,2406.4886480134783
2690,2027-04-23,3,2338.946280516254
2691,2027-04-23,4,2277.968458167371
2692,2027-04-23,5,2221.516572074587
2693,2027-04-23,6,2141.545794155717
2694,2027-04-23,7,2009.260978548517
2695,2027-04-23,8,2004.110200216134
2696,2027-04-23,9,1984.4517139478298
2697,2027-04-23,10,2021.0499424596292
2698,2027-04-23,11,2066.383319283175
2699,2027-04-23,12,2132.845252129115
2700,2027-04-23,13,2187.869271821438
2701,2027-04-23,14,2286.969972527647
2702,2027-04-23,15,2403.311363840628
2703,2027-04-23,16,2421.66226730126
2704,2027-04-23,17,2396.637923129256
2705,2027-04-23,18,2334.86502580665
2706,2027-04-23,19,2606.466971197682
2707,2027-04-23,20,2677.4073950588163
2708,2027-04-23,21,2757.1422349687978
2709,2027-04-23,22,2640.0560040632663
2710,2027-04-23,23,2639.148361917308
2711,2027-04-23,24,2575.0133269112703
2712,2027-04-24,1,2493.722852333336
2713,2027-04-24,2,2408.730927968152
2714,2027-04-24,3,2343.645588845696
2715,2027-04-24,4,2278.883322557323
2716,2027-04-24,5,2226.084039039455
2717,2027-04-24,6,2162.642666122661
2718,2027-04-24,7,2054.891427137257
2719,2027-04-24,8,2039.713718797896
2720,2027-04-24,9,2025.943166878562
2721,2027-04-24,10,2051.2688640704628
2722,2027-04-24,11,2086.4880810622462
2723,2027-04-24,12,2139.1910388220967
2724,2027-04-24,13,2160.419521656935
2725,2027-04-24,14,2223.925336035916
2726,2027-04-24,15,2303.060697707333
2727,2027-04-24,16,2321.432153836106
2728,2027-04-24,17,2343.548055793136
2729,2027-04-24,18,2329.826494879058
2730,2027-04-24,19,2622.608094653359
2731,2027-04-24,20,2661.105723898266
2732,2027-04-24,21,2699.224106855471
2733,2027-04-24,22,2554.249608219659
2734,2027-04-24,23,2569.937082089138
2735,2027-04-24,24,2541.458401137549
2736,2027-04-25,1,2486.47225058366
2737,2027-04-25,2,2412.195736283671
2738,2027-04-25,3,2346.21641349231
2739,2027-04-25,4,2286.491143325521
2740,2027-04-25,5,2227.128443436246
2741,2027-04-25,6,2150.246007093445
2742,2027-04-25,7,2016.3430181854742
2743,2027-04-25,8,1974.5155421671311
2744,2027-04-25,9,1931.451902482076
2745,2027-04-25,10,1927.7785469043301
2746,2027-04-25,11,1947.769288936539
2747,2027-04-25,12,2019.81260732234
2748,2027-04-25,13,2095.830014653965
2749,2027-04-25,14,2157.678969659736
2750,2027-04-25,15,2240.4077070892663
2751,2027-04-25,16,2259.079019475938
2752,2027-04-25,17,2259.381744377434
2753,2027-04-25,18,2231.601428831183
2754,2027-04-25,19,2557.479785108139
2755,2027-04-25,20,2606.754966062848
2756,2027-04-25,21,2676.774845468628
2757,2027-04-25,22,2576.544931159578
2758,2027-04-25,23,2588.815741120034
2759,2027-04-25,24,2532.931747553173
2760,2027-04-26,1,2459.181616274833
2761,2027-04-26,2,2380.5998729882213
2762,2027-04-26,3,2309.358438026483
2763,2027-04-26,4,2244.349643071074
2764,2027-04-26,5,2181.823997876369
2765,2027-04-26,6,2090.242795491517
2766,2027-04-26,7,1975.703057960602
2767,2027-04-26,8,2006.886945139321
2768,2027-04-26,9,2054.439601067791
2769,2027-04-26,10,2106.508358954825
2770,2027-04-26,11,2162.3609317551573
2771,2027-04-26,12,2230.0163753707398
2772,2027-04-26,13,2271.035685368318
2773,2027-04-26,14,2396.33296330757
2774,2027-04-26,15,2491.525032668335
2775,2027-04-26,16,2521.077089592494
2776,2027-04-26,17,2481.828690760291
2777,2027-04-26,18,2388.235729022461
2778,2027-04-26,19,2650.534632008362
2779,2027-04-26,20,2730.950762427289
2780,2027-04-26,21,2798.535139321783
2781,2027-04-26,22,2687.868934988634
2782,2027-04-26,23,2678.4279983020688
2783,2027-04-26,24,2590.951249704366
2784,2027-04-27,1,2503.420455447223
2785,2027-04-27,2,2421.150760025708
2786,2027-04-27,3,2345.655697380347
2787,2027-04-27,4,2281.7938410476763
2788,2027-04-27,5,2220.134164412648
2789,2027-04-27,6,2116.3106358249
2790,2027-04-27,7,1982.361069721863
2791,2027-04-27,8,2013.3046193964449
2792,2027-04-27,9,2037.332585723129
2793,2027-04-27,10,2088.225820781286
2794,2027-04-27,11,2132.700031907011
2795,2027-04-27,12,2202.162359847841
2796,2027-04-27,13,2238.9043156106222
2797,2027-04-27,14,2374.794021290826
2798,2027-04-27,15,2484.504953009378
2799,2027-04-27,16,2526.242363376252
2800,2027-04-27,17,2495.318859678606
2801,2027-04-27,18,2387.995885975426
2802,2027-04-27,19,2656.5005322298503
2803,2027-04-27,20,2733.151225223654
2804,2027-04-27,21,2804.030700262778
2805,2027-04-27,22,2673.9289984913903
2806,2027-04-27,23,2669.84256417834
2807,2027-04-27,24,2592.286871281986
2808,2027-04-28,1,2496.171936732679
2809,2027-04-28,2,2415.3635221018103
2810,2027-04-28,3,2341.384012780809
2811,2027-04-28,4,2272.917368613605
2812,2027-04-28,5,2209.574048179117
2813,2027-04-28,6,2118.231559112641
2814,2027-04-28,7,1981.36186132394
2815,2027-04-28,8,2006.2250078048069
2816,2027-04-28,9,2034.9030674554092
2817,2027-04-28,10,2081.871572246099
2818,2027-04-28,11,2129.713865502091
2819,2027-04-28,12,2192.753066893874
2820,2027-04-28,13,2234.785232913685
2821,2027-04-28,14,2366.674176466354
2822,2027-04-28,15,2479.64225508284
2823,2027-04-28,16,2515.57548581527
