,valor,Variable,Index
14238,0.0,vGenPlt,ZIPAEMG_3.11#6899
14239,0.0,vGenPlt,ZIPAEMG_4.11#6923
14240,0.0,vGenPlt,ZIPAEMG_5.11#6947
14241,0.0,vGenPlt,DC_TR_INT_Proy.11#6971
14242,0.0,vGenPlt,DC_TR_ATL_Proy.11#6995
14243,0.0,vGenPlt,DC_TR_BOL_Proy.11#7019
14244,0.0,vGenPlt,DC_TR_GCM_Proy.11#7043
14245,0.0,vGenPlt,DC_TR_CS_Proy.11#7067
14246,0.0,vGenPlt,DC_TR_CRR_Proy.11#7091
14247,0.0,vGenPlt,DC_TR_INT_Proy_1.11#7115
14248,0.0,vGenPlt,DC_TR_ATL_Proy_1.11#7139
14249,0.0,vGenPlt,DC_TR_BOL_Proy_1.11#7163
14250,0.0,vGenPlt,DC_TR_GCM_Proy_1.11#7187
14251,0.0,vGenPlt,DC_TR_CS_Proy_1.11#7211
14252,0.0,vGenPlt,DC_TR_CRR_Proy_1.11#7235
14253,0.0,vGenPlt,DC_TR_INT_Proy_2.11#7259
14254,0.0,vGenPlt,DC_TR_ATL_Proy_2.11#7283
14255,0.0,vGenPlt,DC_TR_BOL_Proy_2.11#7307
14256,0.0,vGenPlt,DC_TR_GCM_Proy_2.11#7331
14257,0.0,vGenPlt,DC_TR_CS_Proy_2.11#7355
14258,0.0,vGenPlt,DC_TR_CRR_Proy_2.11#7379
14259,0.0,vGenPlt,DC_HD_INT_Proy.11#7403
14260,0.0,vGenPlt,DC_HD_ATL_Proy.11#7427
14261,0.0,vGenPlt,DC_HD_BOL_Proy.11#7451
14262,0.0,vGenPlt,DC_HD_GCM_Proy.11#7475
14263,0.0,vGenPlt,DC_HD_CS_Proy.11#7499
14264,0.0,vGenPlt,DC_HD_CRR_Proy.11#7523
14265,1007.0,vGenPlt,NDC.11#7547
14266,0.0,vGenPlt,NDC_ATL.11#7571
14267,0.0,vGenPlt,NDC_BOL.11#7595
14268,0.0,vGenPlt,NDC_GCM.11#7619
14269,118.0,vGenPlt,NDC_CS.11#7643
14270,5.0,vGenPlt,NDC_CRR.11#7667
14271,171.0,vGenPlt,SOLAR_INT.11#7691
14272,36.0,vGenPlt,SOLAR_ATL.11#7715
14273,0.0,vGenPlt,SOLAR_BOL.11#7739
14274,0.0,vGenPlt,SOLAR_GCM.11#7763
14275,93.0,vGenPlt,SOLAR_CS.11#7787
14276,0.0,vGenPlt,SOLAR_CRR.11#7811
14277,0.0,vGenPlt,EOLICO_INT.11#7835
14278,0.0,vGenPlt,EOLICO_ATL.11#7859
14279,0.0,vGenPlt,EOLICO_BOL.11#7883
14280,0.0,vGenPlt,EOLICO_GCM.11#7907
14281,0.0,vGenPlt,EOLICO_CS.11#7931
14282,0.0,vGenPlt,EOLICO_CRR.11#7955
14283,2688.24,vGenPlt,NDC_Proy.11#7979
14284,116.08,vGenPlt,NDC_ATL_Proy.11#8003
14285,0.0,vGenPlt,NDC_BOL_Proy.11#8027
14286,704.676300000001,vGenPlt,NDC_GCM_Proy.11#8051
14287,1054.11,vGenPlt,NDC_CS_Proy.11#8075
14288,6.98,vGenPlt,NDC_CRR_Proy.11#8099
14289,1816.07,vGenPlt,SOLAR_INT_Proy.11#8123
14290,0.0,vGenPlt,SOLAR_ATL_Proy.11#8147
14291,384.42,vGenPlt,SOLAR_BOL_Proy.11#8171
14292,441.31,vGenPlt,SOLAR_GCM_Proy.11#8195
14293,1062.76,vGenPlt,SOLAR_CS_Proy.11#8219
14294,422.33,vGenPlt,SOLAR_CRR_Proy.11#8243
14295,0.0,vGenPlt,EOLICO_INT_Proy.11#8267
14296,0.0,vGenPlt,EOLICO_ATL_Proy.11#8291
14297,0.0,vGenPlt,EOLICO_BOL_Proy.11#8315
14298,1042.5,vGenPlt,EOLICO_GCM_Proy.11#8339
14299,0.0,vGenPlt,EOLICO_CS_Proy.11#8363
14300,0.0,vGenPlt,EOLICO_CRR_Proy.11#8387
14301,0.0,vGenPlt,FLORES_I_CC.11#8411
14302,0.0,vGenPlt,FLORES_4_CC.11#8435
14303,0.0,vGenPlt,TEBSAB_CC.11#8459
14304,0.0,vGenPlt,TERMOCANDELARIA_CC.11#8483
14305,0.0,vGenPlt,TERMOCENTRO_CC.11#8507
14306,0.0,vGenPlt,TERMOEMCALI_CC.11#8531
14307,0.0,vGenPlt,TERMONORTE.11#8555
14308,0.0,vGenPlt,TERMOSIERRA_CC.11#8579
14309,0.0,vGenPlt,TERMOVALLE_CC.11#8603
14310,0.0,vGenPlt,TESORITO.11#8627
14311,0.0,vGenPlt,VILLANUEVA.11#8651
14312,8.0,vGenPlt,ALBAN.11#8675
14313,0.0,vGenPlt,AMOYA_LA_ESPERANZA.11#8699
14314,60.0,vGenPlt,BETANIA.11#8723
14315,0.0,vGenPlt,CALIMA.11#8747
14316,0.0,vGenPlt,CARLOS_LLERAS.11#8771
14317,0.0,vGenPlt,CHIVOR.11#8795
14318,0.0,vGenPlt,CUCUANA.11#8819
14319,0.0,vGenPlt,DARIO_VALENCIA_SAMPER.11#8843
14320,100.0,vGenPlt,EL_QUIMBO.11#8867
14321,0.0,vGenPlt,ESCUELA_DE_MINAS.11#8891
14322,0.0,vGenPlt,ESMERALDA.11#8915
14323,0.0,vGenPlt,GUATRON.11#8939
14324,0.0,vGenPlt,GUATAPE.11#8963
14325,0.0,vGenPlt,GUAVIO.11#8987
14326,0.0,vGenPlt,ITUANGO.11#9011
14327,0.0,vGenPlt,JAGUAS.11#9035
14328,0.0,vGenPlt,PAGUA.11#9059
14329,0.0,vGenPlt,LA_TASAJERA.11#9083
14330,33.0,vGenPlt,MIEL_I.11#9107
14331,0.0,vGenPlt,PLAYAS.11#9131
14332,0.0,vGenPlt,PORCE_II.11#9155
14333,0.0,vGenPlt,PORCE_III.11#9179
14334,0.0,vGenPlt,PRADO.11#9203
14335,0.0,vGenPlt,SALTO_II.11#9227
14336,0.0,vGenPlt,SALVAJINA.11#9251
14337,0.0,vGenPlt,SAN_CARLOS.11#9275
14338,0.0,vGenPlt,SAN_FRANCISCO.11#9299
14339,0.0,vGenPlt,SAN_MIGUEL.11#9323
14340,120.0,vGenPlt,SOGAMOSO.11#9347
14341,154.0,vGenPlt,URRA.11#9371
14342,0.0,vGenPlt,CARACOLI_I.11#9395
14343,0.0,vGenPlt,EL_PASO.11#9419
14344,0.0,vGenPlt,FUNDACION.11#9443
14345,0.0,vGenPlt,GUAYEPO.11#9467
14346,111.0,vGenPlt,LATAM_SOLAR_LA_LOMA.11#9491
14347,69.0,vGenPlt,PARQUE_SOLAR_LA_UNION.11#9515
14348,0.0,vGenPlt,TEBSA240.12#6252
14349,0.0,vGenPlt,BARRANQUILLA_3.12#6276
14350,0.0,vGenPlt,BARRANQUILLA_4.12#6300
14351,0.0,vGenPlt,CARTAGENA_1.12#6324
14352,0.0,vGenPlt,CARTAGENA_2.12#6348
14353,0.0,vGenPlt,CARTAGENA_3.12#6372
14354,0.0,vGenPlt,GECELCA_3.12#6396
14355,0.0,vGenPlt,GECELCA_32.12#6420
14356,0.0,vGenPlt,GUAJIRA_1.12#6444
14357,0.0,vGenPlt,GUAJIRA_2.12#6468
14358,0.0,vGenPlt,MERILECTRICA_1.12#6492
14359,0.0,vGenPlt,PAIPA_1.12#6516
14360,35.0,vGenPlt,PAIPA_2.12#6540
14361,35.0,vGenPlt,PAIPA_3.12#6564
14362,50.0,vGenPlt,PAIPA_4.12#6588
14363,0.0,vGenPlt,PROELECTRICA_1.12#6612
14364,0.0,vGenPlt,PROELECTRICA_2.12#6636
14365,0.0,vGenPlt,TASAJERO_1.12#6660
14366,0.0,vGenPlt,TASAJERO_2.12#6684
14367,38.0,vGenPlt,TERMOCARIBE_III_1.12#6708
14368,0.0,vGenPlt,TERMODORADA_1.12#6732
14369,0.0,vGenPlt,TERMOYOPAL_1.12#6756
14370,0.0,vGenPlt,TERMOYOPAL_2.12#6780
14371,50.0,vGenPlt,TERMOYOPAL_G3.12#6804
14372,0.0,vGenPlt,TERMOYOPAL_G4.12#6828
14373,50.0,vGenPlt,TERMOYOPAL_G5.12#6852
14374,0.0,vGenPlt,ZIPAEMG_2.12#6876
14375,0.0,vGenPlt,ZIPAEMG_3.12#6900
14376,0.0,vGenPlt,ZIPAEMG_4.12#6924
14377,0.0,vGenPlt,ZIPAEMG_5.12#6948
14378,0.0,vGenPlt,DC_TR_INT_Proy.12#6972
14379,0.0,vGenPlt,DC_TR_ATL_Proy.12#6996
14380,0.0,vGenPlt,DC_TR_BOL_Proy.12#7020
14381,0.0,vGenPlt,DC_TR_GCM_Proy.12#7044
14382,0.0,vGenPlt,DC_TR_CS_Proy.12#7068
14383,0.0,vGenPlt,DC_TR_CRR_Proy.12#7092
14384,0.0,vGenPlt,DC_TR_INT_Proy_1.12#7116
14385,0.0,vGenPlt,DC_TR_ATL_Proy_1.12#7140
14386,0.0,vGenPlt,DC_TR_BOL_Proy_1.12#7164
14387,0.0,vGenPlt,DC_TR_GCM_Proy_1.12#7188
14388,0.0,vGenPlt,DC_TR_CS_Proy_1.12#7212
14389,0.0,vGenPlt,DC_TR_CRR_Proy_1.12#7236
14390,0.0,vGenPlt,DC_TR_INT_Proy_2.12#7260
14391,0.0,vGenPlt,DC_TR_ATL_Proy_2.12#7284
14392,0.0,vGenPlt,DC_TR_BOL_Proy_2.12#7308
14393,0.0,vGenPlt,DC_TR_GCM_Proy_2.12#7332
14394,0.0,vGenPlt,DC_TR_CS_Proy_2.12#7356
14395,0.0,vGenPlt,DC_TR_CRR_Proy_2.12#7380
14396,0.0,vGenPlt,DC_HD_INT_Proy.12#7404
14397,0.0,vGenPlt,DC_HD_ATL_Proy.12#7428
14398,0.0,vGenPlt,DC_HD_BOL_Proy.12#7452
14399,0.0,vGenPlt,DC_HD_GCM_Proy.12#7476
14400,0.0,vGenPlt,DC_HD_CS_Proy.12#7500
14401,0.0,vGenPlt,DC_HD_CRR_Proy.12#7524
14402,1021.0,vGenPlt,NDC.12#7548
14403,114.0,vGenPlt,NDC_ATL.12#7572
14404,0.0,vGenPlt,NDC_BOL.12#7596
14405,0.0,vGenPlt,NDC_GCM.12#7620
14406,125.0,vGenPlt,NDC_CS.12#7644
14407,6.0,vGenPlt,NDC_CRR.12#7668
14408,186.0,vGenPlt,SOLAR_INT.12#7692
14409,38.0,vGenPlt,SOLAR_ATL.12#7716
14410,0.0,vGenPlt,SOLAR_BOL.12#7740
14411,67.0,vGenPlt,SOLAR_GCM.12#7764
14412,93.0,vGenPlt,SOLAR_CS.12#7788
14413,0.0,vGenPlt,SOLAR_CRR.12#7812
14414,0.0,vGenPlt,EOLICO_INT.12#7836
14415,0.0,vGenPlt,EOLICO_ATL.12#7860
14416,0.0,vGenPlt,EOLICO_BOL.12#7884
14417,0.0,vGenPlt,EOLICO_GCM.12#7908
14418,0.0,vGenPlt,EOLICO_CS.12#7932
14419,0.0,vGenPlt,EOLICO_CRR.12#7956
14420,2786.21,vGenPlt,NDC_Proy.12#7980
14421,0.0,vGenPlt,NDC_ATL_Proy.12#8004
14422,0.0,vGenPlt,NDC_BOL_Proy.12#8028
14423,653.1984999999995,vGenPlt,NDC_GCM_Proy.12#8052
14424,1087.92,vGenPlt,NDC_CS_Proy.12#8076
14425,7.26,vGenPlt,NDC_CRR_Proy.12#8100
14426,1901.09,vGenPlt,SOLAR_INT_Proy.12#8124
14427,200.93,vGenPlt,SOLAR_ATL_Proy.12#8148
14428,0.0,vGenPlt,SOLAR_BOL_Proy.12#8172
14429,0.0,vGenPlt,SOLAR_GCM_Proy.12#8196
14430,1112.51,vGenPlt,SOLAR_CS_Proy.12#8220
14431,442.11,vGenPlt,SOLAR_CRR_Proy.12#8244
14432,0.0,vGenPlt,EOLICO_INT_Proy.12#8268
14433,0.0,vGenPlt,EOLICO_ATL_Proy.12#8292
14434,0.0,vGenPlt,EOLICO_BOL_Proy.12#8316
14435,1481.67,vGenPlt,EOLICO_GCM_Proy.12#8340
14436,0.0,vGenPlt,EOLICO_CS_Proy.12#8364
14437,0.0,vGenPlt,EOLICO_CRR_Proy.12#8388
14438,0.0,vGenPlt,FLORES_I_CC.12#8412
14439,0.0,vGenPlt,FLORES_4_CC.12#8436
14440,0.0,vGenPlt,TEBSAB_CC.12#8460
14441,0.0,vGenPlt,TERMOCANDELARIA_CC.12#8484
14442,0.0,vGenPlt,TERMOCENTRO_CC.12#8508
14443,0.0,vGenPlt,TERMOEMCALI_CC.12#8532
14444,0.0,vGenPlt,TERMONORTE.12#8556
14445,0.0,vGenPlt,TERMOSIERRA_CC.12#8580
14446,0.0,vGenPlt,TERMOVALLE_CC.12#8604
14447,0.0,vGenPlt,TESORITO.12#8628
14448,0.0,vGenPlt,VILLANUEVA.12#8652
14449,8.0,vGenPlt,ALBAN.12#8676
14450,0.0,vGenPlt,AMOYA_LA_ESPERANZA.12#8700
14451,60.0,vGenPlt,BETANIA.12#8724
14452,0.0,vGenPlt,CALIMA.12#8748
14453,0.0,vGenPlt,CARLOS_LLERAS.12#8772
14454,0.0,vGenPlt,CHIVOR.12#8796
14455,0.0,vGenPlt,CUCUANA.12#8820
14456,0.0,vGenPlt,DARIO_VALENCIA_SAMPER.12#8844
14457,100.0,vGenPlt,EL_QUIMBO.12#8868
14458,0.0,vGenPlt,ESCUELA_DE_MINAS.12#8892
14459,0.0,vGenPlt,ESMERALDA.12#8916
14460,0.0,vGenPlt,GUATRON.12#8940
14461,0.0,vGenPlt,GUATAPE.12#8964
14462,0.0,vGenPlt,GUAVIO.12#8988
14463,0.0,vGenPlt,ITUANGO.12#9012
14464,0.0,vGenPlt,JAGUAS.12#9036
14465,0.0,vGenPlt,PAGUA.12#9060
14466,0.0,vGenPlt,LA_TASAJERA.12#9084
14467,33.0,vGenPlt,MIEL_I.12#9108
14468,0.0,vGenPlt,PLAYAS.12#9132
14469,0.0,vGenPlt,PORCE_II.12#9156
14470,0.0,vGenPlt,PORCE_III.12#9180
14471,0.0,vGenPlt,PRADO.12#9204
14472,0.0,vGenPlt,SALTO_II.12#9228
14473,0.0,vGenPlt,SALVAJINA.12#9252
14474,0.0,vGenPlt,SAN_CARLOS.12#9276
14475,0.0,vGenPlt,SAN_FRANCISCO.12#9300
14476,0.0,vGenPlt,SAN_MIGUEL.12#9324
14477,120.0,vGenPlt,SOGAMOSO.12#9348
14478,154.0,vGenPlt,URRA.12#9372
14479,0.0,vGenPlt,CARACOLI_I.12#9396
14480,59.0,vGenPlt,EL_PASO.12#9420
14481,0.0,vGenPlt,FUNDACION.12#9444
14482,279.0,vGenPlt,GUAYEPO.12#9468
14483,0.0,vGenPlt,LATAM_SOLAR_LA_LOMA.12#9492
14484,76.0,vGenPlt,PARQUE_SOLAR_LA_UNION.12#9516
14485,0.0,vGenPlt,TEBSA240.13#6253
14486,0.0,vGenPlt,BARRANQUILLA_3.13#6277
14487,0.0,vGenPlt,BARRANQUILLA_4.13#6301
14488,0.0,vGenPlt,CARTAGENA_1.13#6325
14489,0.0,vGenPlt,CARTAGENA_2.13#6349
14490,0.0,vGenPlt,CARTAGENA_3.13#6373
14491,0.0,vGenPlt,GECELCA_3.13#6397
14492,0.0,vGenPlt,GECELCA_32.13#6421
14493,0.0,vGenPlt,GUAJIRA_1.13#6445
14494,0.0,vGenPlt,GUAJIRA_2.13#6469
14495,0.0,vGenPlt,MERILECTRICA_1.13#6493
14496,0.0,vGenPlt,PAIPA_1.13#6517
14497,35.0,vGenPlt,PAIPA_2.13#6541
14498,35.0,vGenPlt,PAIPA_3.13#6565
14499,50.0,vGenPlt,PAIPA_4.13#6589
14500,0.0,vGenPlt,PROELECTRICA_1.13#6613
14501,0.0,vGenPlt,PROELECTRICA_2.13#6637
14502,0.0,vGenPlt,TASAJERO_1.13#6661
14503,0.0,vGenPlt,TASAJERO_2.13#6685
14504,38.0,vGenPlt,TERMOCARIBE_III_1.13#6709
14505,0.0,vGenPlt,TERMODORADA_1.13#6733
14506,0.0,vGenPlt,TERMOYOPAL_1.13#6757
14507,0.0,vGenPlt,TERMOYOPAL_2.13#6781
14508,50.0,vGenPlt,TERMOYOPAL_G3.13#6805
14509,0.0,vGenPlt,TERMOYOPAL_G4.13#6829
14510,50.0,vGenPlt,TERMOYOPAL_G5.13#6853
14511,0.0,vGenPlt,ZIPAEMG_2.13#6877
14512,0.0,vGenPlt,ZIPAEMG_3.13#6901
14513,0.0,vGenPlt,ZIPAEMG_4.13#6925
14514,0.0,vGenPlt,ZIPAEMG_5.13#6949
14515,0.0,vGenPlt,DC_TR_INT_Proy.13#6973
14516,0.0,vGenPlt,DC_TR_ATL_Proy.13#6997
14517,0.0,vGenPlt,DC_TR_BOL_Proy.13#7021
14518,0.0,vGenPlt,DC_TR_GCM_Proy.13#7045
14519,0.0,vGenPlt,DC_TR_CS_Proy.13#7069
14520,0.0,vGenPlt,DC_TR_CRR_Proy.13#7093
14521,0.0,vGenPlt,DC_TR_INT_Proy_1.13#7117
14522,0.0,vGenPlt,DC_TR_ATL_Proy_1.13#7141
14523,0.0,vGenPlt,DC_TR_BOL_Proy_1.13#7165
14524,0.0,vGenPlt,DC_TR_GCM_Proy_1.13#7189
14525,0.0,vGenPlt,DC_TR_CS_Proy_1.13#7213
14526,0.0,vGenPlt,DC_TR_CRR_Proy_1.13#7237
14527,0.0,vGenPlt,DC_TR_INT_Proy_2.13#7261
14528,0.0,vGenPlt,DC_TR_ATL_Proy_2.13#7285
14529,0.0,vGenPlt,DC_TR_BOL_Proy_2.13#7309
14530,0.0,vGenPlt,DC_TR_GCM_Proy_2.13#7333
14531,0.0,vGenPlt,DC_TR_CS_Proy_2.13#7357
14532,0.0,vGenPlt,DC_TR_CRR_Proy_2.13#7381
14533,0.0,vGenPlt,DC_HD_INT_Proy.13#7405
14534,0.0,vGenPlt,DC_HD_ATL_Proy.13#7429
14535,0.0,vGenPlt,DC_HD_BOL_Proy.13#7453
14536,0.0,vGenPlt,DC_HD_GCM_Proy.13#7477
14537,0.0,vGenPlt,DC_HD_CS_Proy.13#7501
14538,0.0,vGenPlt,DC_HD_CRR_Proy.13#7525
14539,932.0510999999992,vGenPlt,NDC.13#7549
14540,111.0,vGenPlt,NDC_ATL.13#7573
14541,25.0,vGenPlt,NDC_BOL.13#7597
14542,54.0,vGenPlt,NDC_GCM.13#7621
14543,126.0,vGenPlt,NDC_CS.13#7645
14544,6.0,vGenPlt,NDC_CRR.13#7669
14545,187.0,vGenPlt,SOLAR_INT.13#7693
14546,36.0,vGenPlt,SOLAR_ATL.13#7717
14547,0.0,vGenPlt,SOLAR_BOL.13#7741
14548,0.0,vGenPlt,SOLAR_GCM.13#7765
14549,93.0,vGenPlt,SOLAR_CS.13#7789
14550,0.0,vGenPlt,SOLAR_CRR.13#7813
14551,0.0,vGenPlt,EOLICO_INT.13#7837
14552,0.0,vGenPlt,EOLICO_ATL.13#7861
14553,0.0,vGenPlt,EOLICO_BOL.13#7885
14554,0.0,vGenPlt,EOLICO_GCM.13#7909
14555,0.0,vGenPlt,EOLICO_CS.13#7933
14556,0.0,vGenPlt,EOLICO_CRR.13#7957
14557,2719.03,vGenPlt,NDC_Proy.13#7981
14558,0.0,vGenPlt,NDC_ATL_Proy.13#8005
14559,0.0,vGenPlt,NDC_BOL_Proy.13#8029
14560,757.56,vGenPlt,NDC_GCM_Proy.13#8053
14561,1066.84,vGenPlt,NDC_CS_Proy.13#8077
14562,7.08,vGenPlt,NDC_CRR_Proy.13#8101
14563,1894.0,vGenPlt,SOLAR_INT_Proy.13#8125
14564,0.0,vGenPlt,SOLAR_ATL_Proy.13#8149
14565,0.0,vGenPlt,SOLAR_BOL_Proy.13#8173
14566,0.0,vGenPlt,SOLAR_GCM_Proy.13#8197
14567,1108.36,vGenPlt,SOLAR_CS_Proy.13#8221
14568,440.46,vGenPlt,SOLAR_CRR_Proy.13#8245
14569,0.0,vGenPlt,EOLICO_INT_Proy.13#8269
14570,0.0,vGenPlt,EOLICO_ATL_Proy.13#8293
14571,0.0,vGenPlt,EOLICO_BOL_Proy.13#8317
14572,1760.95,vGenPlt,EOLICO_GCM_Proy.13#8341
14573,0.0,vGenPlt,EOLICO_CS_Proy.13#8365
14574,0.0,vGenPlt,EOLICO_CRR_Proy.13#8389
14575,0.0,vGenPlt,FLORES_I_CC.13#8413
14576,0.0,vGenPlt,FLORES_4_CC.13#8437
14577,0.0,vGenPlt,TEBSAB_CC.13#8461
14578,0.0,vGenPlt,TERMOCANDELARIA_CC.13#8485
14579,0.0,vGenPlt,TERMOCENTRO_CC.13#8509
14580,0.0,vGenPlt,TERMOEMCALI_CC.13#8533
14581,0.0,vGenPlt,TERMONORTE.13#8557
14582,0.0,vGenPlt,TERMOSIERRA_CC.13#8581
14583,0.0,vGenPlt,TERMOVALLE_CC.13#8605
14584,0.0,vGenPlt,TESORITO.13#8629
14585,0.0,vGenPlt,VILLANUEVA.13#8653
14586,8.0,vGenPlt,ALBAN.13#8677
14587,0.0,vGenPlt,AMOYA_LA_ESPERANZA.13#8701
14588,60.0,vGenPlt,BETANIA.13#8725
14589,0.0,vGenPlt,CALIMA.13#8749
14590,0.0,vGenPlt,CARLOS_LLERAS.13#8773
14591,0.0,vGenPlt,CHIVOR.13#8797
14592,0.0,vGenPlt,CUCUANA.13#8821
14593,0.0,vGenPlt,DARIO_VALENCIA_SAMPER.13#8845
14594,100.0,vGenPlt,EL_QUIMBO.13#8869
14595,0.0,vGenPlt,ESCUELA_DE_MINAS.13#8893
14596,0.0,vGenPlt,ESMERALDA.13#8917
14597,0.0,vGenPlt,GUATRON.13#8941
14598,0.0,vGenPlt,GUATAPE.13#8965
14599,0.0,vGenPlt,GUAVIO.13#8989
14600,0.0,vGenPlt,ITUANGO.13#9013
14601,0.0,vGenPlt,JAGUAS.13#9037
14602,0.0,vGenPlt,PAGUA.13#9061
14603,0.0,vGenPlt,LA_TASAJERA.13#9085
14604,33.0,vGenPlt,MIEL_I.13#9109
14605,0.0,vGenPlt,PLAYAS.13#9133
14606,0.0,vGenPlt,PORCE_II.13#9157
14607,0.0,vGenPlt,PORCE_III.13#9181
14608,0.0,vGenPlt,PRADO.13#9205
14609,0.0,vGenPlt,SALTO_II.13#9229
14610,0.0,vGenPlt,SALVAJINA.13#9253
14611,0.0,vGenPlt,SAN_CARLOS.13#9277
14612,0.0,vGenPlt,SAN_FRANCISCO.13#9301
14613,0.0,vGenPlt,SAN_MIGUEL.13#9325
14614,120.0,vGenPlt,SOGAMOSO.13#9349
14615,154.0,vGenPlt,URRA.13#9373
14616,0.0,vGenPlt,CARACOLI_I.13#9397
14617,58.0,vGenPlt,EL_PASO.13#9421
14618,90.0,vGenPlt,FUNDACION.13#9445
14619,276.0,vGenPlt,GUAYEPO.13#9469
14620,0.0,vGenPlt,LATAM_SOLAR_LA_LOMA.13#9493
14621,83.0,vGenPlt,PARQUE_SOLAR_LA_UNION.13#9517
14622,0.0,vGenPlt,TEBSA240.14#6254
14623,0.0,vGenPlt,BARRANQUILLA_3.14#6278
14624,0.0,vGenPlt,BARRANQUILLA_4.14#6302
14625,0.0,vGenPlt,CARTAGENA_1.14#6326
14626,0.0,vGenPlt,CARTAGENA_2.14#6350
14627,0.0,vGenPlt,CARTAGENA_3.14#6374
14628,0.0,vGenPlt,GECELCA_3.14#6398
14629,0.0,vGenPlt,GECELCA_32.14#6422
14630,0.0,vGenPlt,GUAJIRA_1.14#6446
14631,0.0,vGenPlt,GUAJIRA_2.14#6470
14632,0.0,vGenPlt,MERILECTRICA_1.14#6494
14633,0.0,vGenPlt,PAIPA_1.14#6518
14634,35.0,vGenPlt,PAIPA_2.14#6542
14635,35.0,vGenPlt,PAIPA_3.14#6566
14636,50.0,vGenPlt,PAIPA_4.14#6590
14637,0.0,vGenPlt,PROELECTRICA_1.14#6614
14638,0.0,vGenPlt,PROELECTRICA_2.14#6638
14639,0.0,vGenPlt,TASAJERO_1.14#6662
14640,0.0,vGenPlt,TASAJERO_2.14#6686
14641,38.0,vGenPlt,TERMOCARIBE_III_1.14#6710
14642,0.0,vGenPlt,TERMODORADA_1.14#6734
14643,0.0,vGenPlt,TERMOYOPAL_1.14#6758
14644,0.0,vGenPlt,TERMOYOPAL_2.14#6782
14645,50.0,vGenPlt,TERMOYOPAL_G3.14#6806
14646,0.0,vGenPlt,TERMOYOPAL_G4.14#6830
14647,50.0,vGenPlt,TERMOYOPAL_G5.14#6854
14648,0.0,vGenPlt,ZIPAEMG_2.14#6878
14649,0.0,vGenPlt,ZIPAEMG_3.14#6902
14650,0.0,vGenPlt,ZIPAEMG_4.14#6926
14651,0.0,vGenPlt,ZIPAEMG_5.14#6950
14652,0.0,vGenPlt,DC_TR_INT_Proy.14#6974
14653,0.0,vGenPlt,DC_TR_ATL_Proy.14#6998
14654,0.0,vGenPlt,DC_TR_BOL_Proy.14#7022
14655,0.0,vGenPlt,DC_TR_GCM_Proy.14#7046
14656,0.0,vGenPlt,DC_TR_CS_Proy.14#7070
14657,0.0,vGenPlt,DC_TR_CRR_Proy.14#7094
14658,0.0,vGenPlt,DC_TR_INT_Proy_1.14#7118
14659,0.0,vGenPlt,DC_TR_ATL_Proy_1.14#7142
14660,0.0,vGenPlt,DC_TR_BOL_Proy_1.14#7166
14661,0.0,vGenPlt,DC_TR_GCM_Proy_1.14#7190
14662,0.0,vGenPlt,DC_TR_CS_Proy_1.14#7214
14663,0.0,vGenPlt,DC_TR_CRR_Proy_1.14#7238
14664,0.0,vGenPlt,DC_TR_INT_Proy_2.14#7262
14665,0.0,vGenPlt,DC_TR_ATL_Proy_2.14#7286
14666,0.0,vGenPlt,DC_TR_BOL_Proy_2.14#7310
14667,0.0,vGenPlt,DC_TR_GCM_Proy_2.14#7334
14668,0.0,vGenPlt,DC_TR_CS_Proy_2.14#7358
14669,0.0,vGenPlt,DC_TR_CRR_Proy_2.14#7382
14670,0.0,vGenPlt,DC_HD_INT_Proy.14#7406
14671,0.0,vGenPlt,DC_HD_ATL_Proy.14#7430
14672,0.0,vGenPlt,DC_HD_BOL_Proy.14#7454
14673,0.0,vGenPlt,DC_HD_GCM_Proy.14#7478
14674,0.0,vGenPlt,DC_HD_CS_Proy.14#7502
14675,0.0,vGenPlt,DC_HD_CRR_Proy.14#7526
14676,985.0,vGenPlt,NDC.14#7550
14677,100.0,vGenPlt,NDC_ATL.14#7574
14678,24.0,vGenPlt,NDC_BOL.14#7598
14679,54.0,vGenPlt,NDC_GCM.14#7622
14680,125.0,vGenPlt,NDC_CS.14#7646
14681,0.0,vGenPlt,NDC_CRR.14#7670
14682,178.0,vGenPlt,SOLAR_INT.14#7694
14683,32.0,vGenPlt,SOLAR_ATL.14#7718
14684,0.0,vGenPlt,SOLAR_BOL.14#7742
14685,66.0,vGenPlt,SOLAR_GCM.14#7766
14686,0.0,vGenPlt,SOLAR_CS.14#7790
14687,0.0,vGenPlt,SOLAR_CRR.14#7814
14688,0.0,vGenPlt,EOLICO_INT.14#7838
14689,0.0,vGenPlt,EOLICO_ATL.14#7862
14690,0.0,vGenPlt,EOLICO_BOL.14#7886
14691,0.0,vGenPlt,EOLICO_GCM.14#7910
14692,0.0,vGenPlt,EOLICO_CS.14#7934
14693,0.0,vGenPlt,EOLICO_CRR.14#7958
14694,2481.69,vGenPlt,NDC_Proy.14#7982
14695,107.62,vGenPlt,NDC_ATL_Proy.14#8006
14696,398.72,vGenPlt,NDC_BOL_Proy.14#8030
14697,702.13,vGenPlt,NDC_GCM_Proy.14#8054
14698,990.41,vGenPlt,NDC_CS_Proy.14#8078
14699,0.0,vGenPlt,NDC_CRR_Proy.14#8102
14700,1804.26,vGenPlt,SOLAR_INT_Proy.14#8126
14701,190.69,vGenPlt,SOLAR_ATL_Proy.14#8150
